in s,C2 in V
4.0848912E-02,-1.37526E+00
4.0849056E-02,-1.38502E+00
4.0849200E-02,-1.38698E+00
4.0849344E-02,-1.37916E+00
4.0849488E-02,-1.37526E+00
4.0849632E-02,-1.36549E+00
4.0849776E-02,-1.36549E+00
4.0849920E-02,-1.34987E+00
4.0850064E-02,-1.32838E+00
4.0850208E-02,-1.32448E+00
4.0850352E-02,-1.31471E+00
4.0850496E-02,-1.29518E+00
4.0850640E-02,-1.28151E+00
4.0850784E-02,-1.24830E+00
4.0850928E-02,-1.24049E+00
4.0851072E-02,-1.20729E+00
4.0851216E-02,-1.18971E+00
4.0851360E-02,-1.16627E+00
4.0851504E-02,-1.14088E+00
4.0851648E-02,-1.11549E+00
4.0851792E-02,-1.09401E+00
4.0851936E-02,-1.06471E+00
4.0852080E-02,-1.04518E+00
4.0852224E-02,-1.00807E+00
4.0852368E-02,-9.82680E-01
4.0852512E-02,-9.59242E-01
4.0852656E-02,-9.37758E-01
4.0852800E-02,-9.04555E-01
4.0852944E-02,-8.86977E-01
4.0853088E-02,-8.59633E-01
4.0853232E-02,-8.28383E-01
4.0853376E-02,-8.14711E-01
4.0853520E-02,-7.95180E-01
4.0853664E-02,-7.63930E-01
4.0853808E-02,-7.52211E-01
4.0853952E-02,-7.32680E-01
4.0854096E-02,-7.20961E-01
4.0854240E-02,-7.03383E-01
4.0854384E-02,-6.85805E-01
4.0854528E-02,-6.66273E-01
4.0854672E-02,-6.64320E-01
4.0854816E-02,-6.42836E-01
4.0854960E-02,-6.40883E-01
4.0855104E-02,-6.35023E-01
4.0855248E-02,-6.23305E-01
4.0855392E-02,-6.19398E-01
4.0855536E-02,-6.09633E-01
4.0855680E-02,-6.19398E-01
4.0855824E-02,-6.15492E-01
4.0855968E-02,-6.21352E-01
4.0856112E-02,-6.35023E-01
4.0856256E-02,-6.33070E-01
4.0856400E-02,-6.50648E-01
4.0856544E-02,-6.50648E-01
4.0856688E-02,-6.70180E-01
4.0856832E-02,-6.72133E-01
4.0856976E-02,-6.85805E-01
4.0857120E-02,-6.97523E-01
4.0857264E-02,-7.13148E-01
4.0857408E-02,-7.26820E-01
4.0857552E-02,-7.50258E-01
4.0857696E-02,-7.67836E-01
4.0857840E-02,-7.79555E-01
4.0857984E-02,-8.04945E-01
4.0858128E-02,-8.18617E-01
4.0858272E-02,-8.44008E-01
4.0858416E-02,-8.53773E-01
4.0858560E-02,-8.79164E-01
4.0858704E-02,-8.96742E-01
4.0858848E-02,-9.22133E-01
4.0858992E-02,-9.43617E-01
4.0859136E-02,-9.57289E-01
4.0859280E-02,-9.78773E-01
4.0859424E-02,-1.00221E+00
4.0859568E-02,-1.02174E+00
4.0859712E-02,-1.03151E+00
4.0859856E-02,-1.05299E+00
4.0860000E-02,-1.06080E+00
4.0860144E-02,-1.07643E+00
4.0860288E-02,-1.08620E+00
4.0860432E-02,-1.09791E+00
4.0860576E-02,-1.10768E+00
4.0860720E-02,-1.12721E+00
4.0860864E-02,-1.12916E+00
4.0861008E-02,-1.13307E+00
4.0861152E-02,-1.14479E+00
4.0861296E-02,-1.13893E+00
4.0861440E-02,-1.13502E+00
4.0861584E-02,-1.14088E+00
4.0861728E-02,-1.14088E+00
4.0861872E-02,-1.14479E+00
4.0862016E-02,-1.13307E+00
4.0862160E-02,-1.13112E+00
4.0862304E-02,-1.12135E+00
4.0862448E-02,-1.11159E+00
4.0862592E-02,-1.10573E+00
4.0862736E-02,-1.09010E+00
4.0862880E-02,-1.08424E+00
4.0863024E-02,-1.06862E+00
4.0863168E-02,-1.05104E+00
4.0863312E-02,-1.03346E+00
4.0863456E-02,-1.01588E+00
4.0863600E-02,-1.00026E+00
4.0863744E-02,-9.84633E-01
4.0863888E-02,-9.65102E-01
4.0864032E-02,-9.45570E-01
4.0864176E-02,-9.31898E-01
4.0864320E-02,-9.06508E-01
4.0864464E-02,-8.96742E-01
4.0864608E-02,-8.71352E-01
4.0864752E-02,-8.57680E-01
4.0864896E-02,-8.45961E-01
4.0865040E-02,-8.30336E-01
4.0865184E-02,-8.14711E-01
4.0865328E-02,-8.06898E-01
4.0865472E-02,-7.81508E-01
4.0865616E-02,-7.73695E-01
4.0865760E-02,-7.58070E-01
4.0865904E-02,-7.50258E-01
4.0866048E-02,-7.40492E-01
4.0866192E-02,-7.40492E-01
4.0866336E-02,-7.22914E-01
4.0866480E-02,-7.30727E-01
4.0866624E-02,-7.22914E-01
4.0866768E-02,-7.24867E-01
4.0866912E-02,-7.24867E-01
4.0867056E-02,-7.40492E-01
4.0867200E-02,-7.26820E-01
4.0867344E-02,-7.40492E-01
4.0867488E-02,-7.42445E-01
4.0867632E-02,-7.52211E-01
4.0867776E-02,-7.63930E-01
4.0867920E-02,-7.75648E-01
4.0868064E-02,-7.81508E-01
4.0868208E-02,-8.01039E-01
4.0868352E-02,-8.16664E-01
4.0868496E-02,-8.34242E-01
4.0868640E-02,-8.49867E-01
4.0868784E-02,-8.67445E-01
4.0868928E-02,-8.83070E-01
4.0869072E-02,-9.02602E-01
4.0869216E-02,-9.22133E-01
4.0869360E-02,-9.29945E-01
4.0869504E-02,-9.55336E-01
4.0869648E-02,-9.78773E-01
4.0869792E-02,-9.92445E-01
4.0869936E-02,-1.00221E+00
4.0870080E-02,-1.01588E+00
4.0870224E-02,-1.03151E+00
4.0870368E-02,-1.04323E+00
4.0870512E-02,-1.06080E+00
4.0870656E-02,-1.05495E+00
4.0870800E-02,-1.07643E+00
4.0870944E-02,-1.07448E+00
4.0871088E-02,-1.08620E+00
4.0871232E-02,-1.08815E+00
4.0871376E-02,-1.08620E+00
4.0871520E-02,-1.09205E+00
4.0871664E-02,-1.08815E+00
4.0871808E-02,-1.08815E+00
4.0871952E-02,-1.07643E+00
4.0872096E-02,-1.06666E+00
4.0872240E-02,-1.06666E+00
4.0872384E-02,-1.05495E+00
4.0872528E-02,-1.04323E+00
4.0872672E-02,-1.03151E+00
4.0872816E-02,-1.02174E+00
4.0872960E-02,-9.98305E-01
4.0873104E-02,-9.86586E-01
4.0873248E-02,-9.69008E-01
4.0873392E-02,-9.61195E-01
4.0873536E-02,-9.31898E-01
4.0873680E-02,-9.27992E-01
4.0873824E-02,-9.10414E-01
4.0873968E-02,-8.85023E-01
4.0874112E-02,-8.79164E-01
4.0874256E-02,-8.59633E-01
4.0874400E-02,-8.36195E-01
4.0874544E-02,-8.30336E-01
4.0874688E-02,-8.16664E-01
4.0874832E-02,-8.04945E-01
4.0874976E-02,-7.79555E-01
4.0875120E-02,-7.79555E-01
4.0875264E-02,-7.60023E-01
4.0875408E-02,-7.63930E-01
4.0875552E-02,-7.48305E-01
4.0875696E-02,-7.44398E-01
4.0875840E-02,-7.48305E-01
4.0875984E-02,-7.40492E-01
4.0876128E-02,-7.36586E-01
4.0876272E-02,-7.44398E-01
4.0876416E-02,-7.36586E-01
4.0876560E-02,-7.50258E-01
4.0876704E-02,-7.50258E-01
4.0876848E-02,-7.56117E-01
4.0876992E-02,-7.56117E-01
4.0877136E-02,-7.77602E-01
4.0877280E-02,-7.77602E-01
4.0877424E-02,-7.91273E-01
4.0877568E-02,-7.97133E-01
4.0877712E-02,-8.08852E-01
4.0877856E-02,-8.14711E-01
4.0878000E-02,-8.34242E-01
4.0878144E-02,-8.42055E-01
4.0878288E-02,-8.55727E-01
4.0878432E-02,-8.71352E-01
4.0878576E-02,-8.75258E-01
4.0878720E-02,-8.75258E-01
4.0878864E-02,-8.96742E-01
4.0879008E-02,-9.02602E-01
4.0879152E-02,-9.08461E-01
4.0879296E-02,-9.08461E-01
4.0879440E-02,-9.18227E-01
4.0879584E-02,-9.14320E-01
4.0879728E-02,-9.18227E-01
4.0879872E-02,-9.12367E-01
4.0880016E-02,-9.08461E-01
4.0880160E-02,-9.04555E-01
4.0880304E-02,-8.98695E-01
4.0880448E-02,-8.88930E-01
4.0880592E-02,-8.85023E-01
4.0880736E-02,-8.65492E-01
4.0880880E-02,-8.51820E-01
4.0881024E-02,-8.38148E-01
4.0881168E-02,-8.16664E-01
4.0881312E-02,-7.99086E-01
4.0881456E-02,-7.89320E-01
4.0881600E-02,-7.58070E-01
4.0881744E-02,-7.42445E-01
4.0881888E-02,-7.19008E-01
4.0882032E-02,-6.97523E-01
4.0882176E-02,-6.72133E-01
4.0882320E-02,-6.46742E-01
4.0882464E-02,-6.25258E-01
4.0882608E-02,-5.88148E-01
4.0882752E-02,-5.64711E-01
4.0882896E-02,-5.39320E-01
4.0883040E-02,-5.13930E-01
4.0883184E-02,-4.92445E-01
4.0883328E-02,-4.67055E-01
4.0883472E-02,-4.51430E-01
4.0883616E-02,-4.16273E-01
4.0883760E-02,-3.94789E-01
4.0883904E-02,-3.71352E-01
4.0884048E-02,-3.55727E-01
4.0884192E-02,-3.28383E-01
4.0884336E-02,-3.20570E-01
4.0884480E-02,-2.99086E-01
4.0884624E-02,-2.87367E-01
4.0884768E-02,-2.71742E-01
4.0884912E-02,-2.63930E-01
4.0885056E-02,-2.48305E-01
4.0885200E-02,-2.30727E-01
4.0885344E-02,-2.30727E-01
4.0885488E-02,-2.19008E-01
4.0885632E-02,-2.01430E-01
4.0885776E-02,-2.05336E-01
4.0885920E-02,-1.85805E-01
4.0886064E-02,-1.85805E-01
4.0886208E-02,-1.77992E-01
4.0886352E-02,-1.72133E-01
4.0886496E-02,-1.64320E-01
4.0886640E-02,-1.58461E-01
4.0886784E-02,-1.44789E-01
4.0886928E-02,-1.48695E-01
4.0887072E-02,-1.46742E-01
4.0887216E-02,-1.40883E-01
4.0887360E-02,-1.27211E-01
4.0887504E-02,-1.19398E-01
4.0887648E-02,-1.19398E-01
4.0887792E-02,-1.11586E-01
4.0887936E-02,-9.98672E-02
4.0888080E-02,-9.98672E-02
4.0888224E-02,-9.40078E-02
4.0888368E-02,-9.01016E-02
4.0888512E-02,-7.83828E-02
4.0888656E-02,-6.66641E-02
4.0888800E-02,-6.08047E-02
4.0888944E-02,-5.10391E-02
4.0889088E-02,-2.95547E-02
4.0889232E-02,-3.15078E-02
4.0889376E-02,-1.58828E-02
4.0889520E-02,-1.19766E-02
4.0889664E-02,1.69531E-03
4.0889808E-02,1.53672E-02
4.0889952E-02,2.12266E-02
4.0890096E-02,3.09922E-02
4.0890240E-02,4.27109E-02
4.0890384E-02,4.66172E-02
4.0890528E-02,6.02891E-02
4.0890672E-02,5.83359E-02
4.0890816E-02,6.61484E-02
4.0890960E-02,6.81016E-02
4.0891104E-02,7.39609E-02
4.0891248E-02,7.00547E-02
4.0891392E-02,7.20078E-02
4.0891536E-02,6.61484E-02
4.0891680E-02,6.02891E-02
4.0891824E-02,5.24766E-02
4.0891968E-02,4.85703E-02
4.0892112E-02,4.27109E-02
4.0892256E-02,1.92734E-02
4.0892400E-02,1.14609E-02
4.0892544E-02,-2.57813E-04
4.0892688E-02,-1.97891E-02
4.0892832E-02,-5.10391E-02
4.0892976E-02,-7.05703E-02
4.0893120E-02,-9.01016E-02
4.0893264E-02,-1.19398E-01
4.0893408E-02,-1.52602E-01
4.0893552E-02,-1.87758E-01
4.0893696E-02,-2.19008E-01
4.0893840E-02,-2.56117E-01
4.0893984E-02,-2.83461E-01
4.0894128E-02,-3.24477E-01
4.0894272E-02,-3.65492E-01
4.0894416E-02,-4.10414E-01
4.0894560E-02,-4.43617E-01
4.0894704E-02,-4.90492E-01
4.0894848E-02,-5.29555E-01
4.0894992E-02,-5.66664E-01
4.0895136E-02,-6.15492E-01
4.0895280E-02,-6.64320E-01
4.0895424E-02,-7.07289E-01
4.0895568E-02,-7.54164E-01
4.0895712E-02,-7.91273E-01
4.0895856E-02,-8.40102E-01
4.0896000E-02,-8.77211E-01
4.0896144E-02,-9.24086E-01
4.0896288E-02,-9.57289E-01
4.0896432E-02,-9.94398E-01
4.0896576E-02,-1.03932E+00
4.0896720E-02,-1.07643E+00
4.0896864E-02,-1.11549E+00
4.0897008E-02,-1.14479E+00
4.0897152E-02,-1.17018E+00
4.0897296E-02,-1.19557E+00
4.0897440E-02,-1.23073E+00
4.0897584E-02,-1.25807E+00
4.0897728E-02,-1.27760E+00
4.0897872E-02,-1.30885E+00
4.0898016E-02,-1.32057E+00
4.0898160E-02,-1.33620E+00
4.0898304E-02,-1.34205E+00
4.0898448E-02,-1.35963E+00
4.0898592E-02,-1.36745E+00
4.0898736E-02,-1.37721E+00
4.0898880E-02,-1.37721E+00
4.0899024E-02,-1.39088E+00
4.0899168E-02,-1.37526E+00
4.0899312E-02,-1.38112E+00
4.0899456E-02,-1.37916E+00
4.0899600E-02,-1.36549E+00
4.0899744E-02,-1.35768E+00
4.0899888E-02,-1.35573E+00
4.0900032E-02,-1.32643E+00
4.0900176E-02,-1.32448E+00
4.0900320E-02,-1.31666E+00
4.0900464E-02,-1.29127E+00
4.0900608E-02,-1.27370E+00
4.0900752E-02,-1.26198E+00
4.0900896E-02,-1.24049E+00
4.0901040E-02,-1.22487E+00
4.0901184E-02,-1.19166E+00
4.0901328E-02,-1.17213E+00
4.0901472E-02,-1.14870E+00
4.0901616E-02,-1.12526E+00
4.0901760E-02,-1.09401E+00
4.0901904E-02,-1.06862E+00
4.0902048E-02,-1.03932E+00
4.0902192E-02,-1.02174E+00
4.0902336E-02,-9.90492E-01
4.0902480E-02,-9.67055E-01
4.0902624E-02,-9.37758E-01
4.0902768E-02,-9.12367E-01
4.0902912E-02,-8.90883E-01
4.0903056E-02,-8.61586E-01
4.0903200E-02,-8.36195E-01
4.0903344E-02,-8.16664E-01
4.0903488E-02,-7.95180E-01
4.0903632E-02,-7.73695E-01
4.0903776E-02,-7.54164E-01
4.0903920E-02,-7.32680E-01
4.0904064E-02,-7.17055E-01
4.0904208E-02,-7.07289E-01
4.0904352E-02,-6.89711E-01
4.0904496E-02,-6.66273E-01
4.0904640E-02,-6.56508E-01
4.0904784E-02,-6.54555E-01
4.0904928E-02,-6.36977E-01
4.0905072E-02,-6.42836E-01
4.0905216E-02,-6.29164E-01
4.0905360E-02,-6.35023E-01
4.0905504E-02,-6.13539E-01
4.0905648E-02,-6.19398E-01
4.0905792E-02,-6.15492E-01
4.0905936E-02,-6.11586E-01
4.0906080E-02,-6.27211E-01
4.0906224E-02,-6.33070E-01
4.0906368E-02,-6.35023E-01
4.0906512E-02,-6.46742E-01
4.0906656E-02,-6.60414E-01
4.0906800E-02,-6.72133E-01
4.0906944E-02,-6.85805E-01
4.0907088E-02,-6.99477E-01
4.0907232E-02,-7.19008E-01
4.0907376E-02,-7.28773E-01
4.0907520E-02,-7.36586E-01
4.0907664E-02,-7.61977E-01
4.0907808E-02,-7.77602E-01
4.0907952E-02,-7.95180E-01
4.0908096E-02,-8.14711E-01
4.0908240E-02,-8.28383E-01
4.0908384E-02,-8.51820E-01
4.0908528E-02,-8.75258E-01
4.0908672E-02,-8.88930E-01
4.0908816E-02,-9.10414E-01
4.0908960E-02,-9.31898E-01
4.0909104E-02,-9.55336E-01
4.0909248E-02,-9.70961E-01
4.0909392E-02,-9.94398E-01
4.0909536E-02,-1.00807E+00
4.0909680E-02,-1.02760E+00
4.0909824E-02,-1.03932E+00
4.0909968E-02,-1.05885E+00
4.0910112E-02,-1.06666E+00
4.0910256E-02,-1.08620E+00
4.0910400E-02,-1.09401E+00
4.0910544E-02,-1.10963E+00
4.0910688E-02,-1.11940E+00
4.0910832E-02,-1.13112E+00
4.0910976E-02,-1.12135E+00
4.0911120E-02,-1.13502E+00
4.0911264E-02,-1.13698E+00
4.0911408E-02,-1.15065E+00
4.0911552E-02,-1.14870E+00
4.0911696E-02,-1.13698E+00
4.0911840E-02,-1.13698E+00
4.0911984E-02,-1.13502E+00
4.0912128E-02,-1.13112E+00
4.0912272E-02,-1.12330E+00
4.0912416E-02,-1.11159E+00
4.0912560E-02,-1.10768E+00
4.0912704E-02,-1.08815E+00
4.0912848E-02,-1.08424E+00
4.0912992E-02,-1.06471E+00
4.0913136E-02,-1.05885E+00
4.0913280E-02,-1.03737E+00
4.0913424E-02,-1.02760E+00
4.0913568E-02,-1.00612E+00
4.0913712E-02,-9.92445E-01
4.0913856E-02,-9.69008E-01
4.0914000E-02,-9.53383E-01
4.0914144E-02,-9.33852E-01
4.0914288E-02,-9.14320E-01
4.0914432E-02,-8.96742E-01
4.0914576E-02,-8.86977E-01
4.0914720E-02,-8.53773E-01
4.0914864E-02,-8.44008E-01
4.0915008E-02,-8.16664E-01
4.0915152E-02,-8.14711E-01
4.0915296E-02,-7.93227E-01
4.0915440E-02,-7.89320E-01
4.0915584E-02,-7.67836E-01
4.0915728E-02,-7.60023E-01
4.0915872E-02,-7.46352E-01
4.0916016E-02,-7.40492E-01
4.0916160E-02,-7.36586E-01
4.0916304E-02,-7.24867E-01
4.0916448E-02,-7.20961E-01
4.0916592E-02,-7.26820E-01
4.0916736E-02,-7.22914E-01
4.0916880E-02,-7.26820E-01
4.0917024E-02,-7.24867E-01
4.0917168E-02,-7.28773E-01
4.0917312E-02,-7.30727E-01
4.0917456E-02,-7.50258E-01
4.0917600E-02,-7.50258E-01
4.0917744E-02,-7.63930E-01
4.0917888E-02,-7.73695E-01
4.0918032E-02,-7.87367E-01
4.0918176E-02,-7.99086E-01
4.0918320E-02,-8.06898E-01
4.0918464E-02,-8.26430E-01
4.0918608E-02,-8.44008E-01
4.0918752E-02,-8.65492E-01
4.0918896E-02,-8.90883E-01
4.0919040E-02,-8.90883E-01
4.0919184E-02,-9.12367E-01
4.0919328E-02,-9.24086E-01
4.0919472E-02,-9.51430E-01
4.0919616E-02,-9.67055E-01
4.0919760E-02,-9.78773E-01
4.0919904E-02,-9.94398E-01
4.0920048E-02,-1.01784E+00
4.0920192E-02,-1.02370E+00
4.0920336E-02,-1.03932E+00
4.0920480E-02,-1.05104E+00
4.0920624E-02,-1.06276E+00
4.0920768E-02,-1.07057E+00
4.0920912E-02,-1.07252E+00
4.0921056E-02,-1.07643E+00
4.0921200E-02,-1.08620E+00
4.0921344E-02,-1.09010E+00
4.0921488E-02,-1.08424E+00
4.0921632E-02,-1.08620E+00
4.0921776E-02,-1.08229E+00
4.0921920E-02,-1.07448E+00
4.0922064E-02,-1.07643E+00
4.0922208E-02,-1.05885E+00
4.0922352E-02,-1.06276E+00
4.0922496E-02,-1.04518E+00
4.0922640E-02,-1.03541E+00
4.0922784E-02,-1.02174E+00
4.0922928E-02,-1.00807E+00
4.0923072E-02,-9.96352E-01
4.0923216E-02,-9.78773E-01
4.0923360E-02,-9.53383E-01
4.0923504E-02,-9.37758E-01
4.0923648E-02,-9.29945E-01
4.0923792E-02,-9.06508E-01
4.0923936E-02,-8.92836E-01
4.0924080E-02,-8.75258E-01
4.0924224E-02,-8.57680E-01
4.0924368E-02,-8.45961E-01
4.0924512E-02,-8.28383E-01
4.0924656E-02,-8.14711E-01
4.0924800E-02,-7.99086E-01
4.0924944E-02,-7.89320E-01
4.0925088E-02,-7.73695E-01
4.0925232E-02,-7.65883E-01
4.0925376E-02,-7.58070E-01
4.0925520E-02,-7.48305E-01
4.0925664E-02,-7.42445E-01
4.0925808E-02,-7.42445E-01
4.0925952E-02,-7.44398E-01
4.0926096E-02,-7.36586E-01
4.0926240E-02,-7.42445E-01
4.0926384E-02,-7.38539E-01
4.0926528E-02,-7.32680E-01
4.0926672E-02,-7.48305E-01
4.0926816E-02,-7.52211E-01
4.0926960E-02,-7.63930E-01
4.0927104E-02,-7.65883E-01
4.0927248E-02,-7.85414E-01
4.0927392E-02,-7.89320E-01
4.0927536E-02,-8.01039E-01
4.0927680E-02,-8.02992E-01
4.0927824E-02,-8.22523E-01
4.0927968E-02,-8.26430E-01
4.0928112E-02,-8.45961E-01
4.0928256E-02,-8.51820E-01
4.0928400E-02,-8.61586E-01
4.0928544E-02,-8.77211E-01
4.0928688E-02,-8.88930E-01
4.0928832E-02,-8.94789E-01
4.0928976E-02,-9.08461E-01
4.0929120E-02,-9.02602E-01
4.0929264E-02,-9.14320E-01
4.0929408E-02,-9.12367E-01
4.0929552E-02,-9.16273E-01
4.0929696E-02,-9.12367E-01
4.0929840E-02,-9.10414E-01
4.0929984E-02,-9.14320E-01
4.0930128E-02,-9.02602E-01
4.0930272E-02,-9.04555E-01
4.0930416E-02,-8.94789E-01
4.0930560E-02,-8.79164E-01
4.0930704E-02,-8.67445E-01
4.0930848E-02,-8.57680E-01
4.0930992E-02,-8.47914E-01
4.0931136E-02,-8.22523E-01
4.0931280E-02,-8.10805E-01
4.0931424E-02,-7.85414E-01
4.0931568E-02,-7.65883E-01
4.0931712E-02,-7.40492E-01
4.0931856E-02,-7.26820E-01
4.0932000E-02,-6.97523E-01
4.0932144E-02,-6.76039E-01
4.0932288E-02,-6.38930E-01
4.0932432E-02,-6.21352E-01
4.0932576E-02,-5.94008E-01
4.0932720E-02,-5.62758E-01
4.0932864E-02,-5.39320E-01
4.0933008E-02,-5.15883E-01
4.0933152E-02,-4.98305E-01
4.0933296E-02,-4.67055E-01
4.0933440E-02,-4.49477E-01
4.0933584E-02,-4.26039E-01
4.0933728E-02,-4.04555E-01
4.0933872E-02,-3.86977E-01
4.0934016E-02,-3.59633E-01
4.0934160E-02,-3.47914E-01
4.0934304E-02,-3.20570E-01
4.0934448E-02,-3.04945E-01
4.0934592E-02,-2.87367E-01
4.0934736E-02,-2.75648E-01
4.0934880E-02,-2.65883E-01
4.0935024E-02,-2.46352E-01
4.0935168E-02,-2.34633E-01
4.0935312E-02,-2.20961E-01
4.0935456E-02,-2.05336E-01
4.0935600E-02,-2.09242E-01
4.0935744E-02,-1.97523E-01
4.0935888E-02,-1.87758E-01
4.0936032E-02,-1.79945E-01
4.0936176E-02,-1.72133E-01
4.0936320E-02,-1.68227E-01
4.0936464E-02,-1.62367E-01
4.0936608E-02,-1.60414E-01
4.0936752E-02,-1.60414E-01
4.0936896E-02,-1.52602E-01
4.0937040E-02,-1.42836E-01
4.0937184E-02,-1.35023E-01
4.0937328E-02,-1.29164E-01
4.0937472E-02,-1.25258E-01
4.0937616E-02,-1.17445E-01
4.0937760E-02,-1.11586E-01
4.0937904E-02,-1.05727E-01
4.0938048E-02,-9.20547E-02
4.0938192E-02,-9.40078E-02
4.0938336E-02,-8.42422E-02
4.0938480E-02,-8.81484E-02
4.0938624E-02,-6.47109E-02
4.0938768E-02,-5.49453E-02
4.0938912E-02,-4.71328E-02
4.0939056E-02,-3.54141E-02
4.0939200E-02,-2.36953E-02
4.0939344E-02,-1.97891E-02
4.0939488E-02,-8.07031E-03
4.0939632E-02,-6.11719E-03
4.0939776E-02,1.53672E-02
4.0939920E-02,1.53672E-02
4.0940064E-02,3.48984E-02
4.0940208E-02,3.88047E-02
4.0940352E-02,4.85703E-02
4.0940496E-02,5.24766E-02
4.0940640E-02,6.22422E-02
4.0940784E-02,6.02891E-02
4.0940928E-02,7.20078E-02
4.0941072E-02,6.22422E-02
4.0941216E-02,7.00547E-02
4.0941360E-02,7.59141E-02
4.0941504E-02,7.00547E-02
4.0941648E-02,7.20078E-02
4.0941792E-02,6.22422E-02
4.0941936E-02,4.85703E-02
4.0942080E-02,3.88047E-02
4.0942224E-02,2.90391E-02
4.0942368E-02,1.53672E-02
4.0942512E-02,-2.57813E-04
4.0942656E-02,-2.36953E-02
4.0942800E-02,-3.54141E-02
4.0942944E-02,-6.27578E-02
4.0943088E-02,-9.40078E-02
4.0943232E-02,-1.13539E-01
4.0943376E-02,-1.46742E-01
4.0943520E-02,-1.77992E-01
4.0943664E-02,-2.07289E-01
4.0943808E-02,-2.42445E-01
4.0943952E-02,-2.77602E-01
4.0944096E-02,-3.18617E-01
4.0944240E-02,-3.49867E-01
4.0944384E-02,-3.92836E-01
4.0944528E-02,-4.37758E-01
4.0944672E-02,-4.80727E-01
4.0944816E-02,-5.21742E-01
4.0944960E-02,-5.60805E-01
4.0945104E-02,-5.95961E-01
4.0945248E-02,-6.44789E-01
4.0945392E-02,-6.93617E-01
4.0945536E-02,-7.30727E-01
4.0945680E-02,-7.91273E-01
4.0945824E-02,-8.26430E-01
4.0945968E-02,-8.69398E-01
4.0946112E-02,-9.14320E-01
4.0946256E-02,-9.51430E-01
4.0946400E-02,-9.92445E-01
4.0946544E-02,-1.02760E+00
4.0946688E-02,-1.06666E+00
4.0946832E-02,-1.10377E+00
4.0946976E-02,-1.14284E+00
4.0947120E-02,-1.17018E+00
4.0947264E-02,-1.19752E+00
4.0947408E-02,-1.22487E+00
4.0947552E-02,-1.24245E+00
4.0947696E-02,-1.27955E+00
4.0947840E-02,-1.29323E+00
4.0947984E-02,-1.31276E+00
4.0948128E-02,-1.33815E+00
4.0948272E-02,-1.34987E+00
4.0948416E-02,-1.35377E+00
4.0948560E-02,-1.36940E+00
4.0948704E-02,-1.36745E+00
4.0948848E-02,-1.38307E+00
4.0948992E-02,-1.37526E+00
4.0949136E-02,-1.38698E+00
4.0949280E-02,-1.37721E+00
4.0949424E-02,-1.38112E+00
4.0949568E-02,-1.37526E+00
4.0949712E-02,-1.35963E+00
4.0949856E-02,-1.35573E+00
4.0950000E-02,-1.33815E+00
4.0950144E-02,-1.33424E+00
4.0950288E-02,-1.31471E+00
4.0950432E-02,-1.30104E+00
4.0950576E-02,-1.29323E+00
4.0950720E-02,-1.26588E+00
4.0950864E-02,-1.24635E+00
4.0951008E-02,-1.22877E+00
4.0951152E-02,-1.20143E+00
4.0951296E-02,-1.18190E+00
4.0951440E-02,-1.15260E+00
4.0951584E-02,-1.12330E+00
4.0951728E-02,-1.10377E+00
4.0951872E-02,-1.08034E+00
4.0952016E-02,-1.05104E+00
4.0952160E-02,-1.02565E+00
4.0952304E-02,-9.96352E-01
4.0952448E-02,-9.72914E-01
4.0952592E-02,-9.41664E-01
4.0952736E-02,-9.26039E-01
4.0952880E-02,-8.94789E-01
4.0953024E-02,-8.73305E-01
4.0953168E-02,-8.40102E-01
4.0953312E-02,-8.18617E-01
4.0953456E-02,-7.99086E-01
4.0953600E-02,-7.73695E-01
4.0953744E-02,-7.60023E-01
4.0953888E-02,-7.40492E-01
4.0954032E-02,-7.26820E-01
4.0954176E-02,-7.05336E-01
4.0954320E-02,-6.93617E-01
4.0954464E-02,-6.66273E-01
4.0954608E-02,-6.60414E-01
4.0954752E-02,-6.50648E-01
4.0954896E-02,-6.50648E-01
4.0955040E-02,-6.27211E-01
4.0955184E-02,-6.27211E-01
4.0955328E-02,-6.19398E-01
4.0955472E-02,-6.25258E-01
4.0955616E-02,-6.17445E-01
4.0955760E-02,-6.29164E-01
4.0955904E-02,-6.21352E-01
4.0956048E-02,-6.29164E-01
4.0956192E-02,-6.25258E-01
4.0956336E-02,-6.50648E-01
4.0956480E-02,-6.44789E-01
4.0956624E-02,-6.68227E-01
4.0956768E-02,-6.66273E-01
4.0956912E-02,-6.85805E-01
4.0957056E-02,-6.87758E-01
4.0957200E-02,-7.09242E-01
4.0957344E-02,-7.24867E-01
4.0957488E-02,-7.36586E-01
4.0957632E-02,-7.48305E-01
4.0957776E-02,-7.75648E-01
4.0957920E-02,-7.91273E-01
4.0958064E-02,-8.10805E-01
4.0958208E-02,-8.28383E-01
4.0958352E-02,-8.47914E-01
4.0958496E-02,-8.71352E-01
4.0958640E-02,-8.86977E-01
4.0958784E-02,-9.08461E-01
4.0958928E-02,-9.33852E-01
4.0959072E-02,-9.43617E-01
4.0959216E-02,-9.67055E-01
4.0959360E-02,-9.88539E-01
4.0959504E-02,-1.00416E+00
4.0959648E-02,-1.02370E+00
4.0959792E-02,-1.03541E+00
4.0959936E-02,-1.05104E+00
4.0960080E-02,-1.07252E+00
4.0960224E-02,-1.08424E+00
4.0960368E-02,-1.09401E+00
4.0960512E-02,-1.10768E+00
4.0960656E-02,-1.11940E+00
4.0960800E-02,-1.12526E+00
4.0960944E-02,-1.13698E+00
